doc_id,content,row,name,price,rating
cc69a900f0c1,"ROW=287 | NAME=HP Envy x360 2-in-1 Laptop 16', 2K Touch Display, Intel Core Ultra 5 125U Processor, 16GB RAM, 512GB SSD, Intel Graphics, Built-in AI, Windows 11, Convertible, Long Battery Life, Silver, 9V362PA HP  Intel Core Ultra 5 4.3  Integrated  SSD 512 GB Envy x360 2-in-1 Windows 11 Home  16 GB 16 Inches | PRICE=2499.00 | RAM=16GB | SCREEN_SIZE=16 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",287,"HP Envy x360 2-in-1 Laptop 16', 2K Touch Display, Intel Core Ultra 5 125U Processor, 16GB RAM, 512GB SSD, Intel Graphics, Built-in AI, Windows 11, Convertible, Long Battery Life, Silver, 9V362PA HP  Intel Core Ultra 5 4.3  Integrated  SSD 512 GB Envy x360 2-in-1 Windows 11 Home  16 GB 16 Inches",2499.00,
627daab2e905,"ROW=288 | NAME=SAMSUNG 12.2"" FHD 2-in-1 Touchscreen Chromebook Plus Laptop (Intel Celeron 3965Y 2-Core, 4GB RAM, 192GB Storage (64GB SSD+128GB Micro SD Card), Stylus Pen, Wireless Mouse, WiFi, Chrome OS) ME2 MichaelElectronics2  Celeron  Black Integrated   64 GB Chromebook Plus V2 Chrome OS  4 GB 12.2 Inches Memory Card Slot | PRICE=447.00 | RAM=4GB | SCREEN_SIZE=12.2 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",288,"SAMSUNG 12.2"" FHD 2-in-1 Touchscreen Chromebook Plus Laptop (Intel Celeron 3965Y 2-Core, 4GB RAM, 192GB Storage (64GB SSD+128GB Micro SD Card), Stylus Pen, Wireless Mouse, WiFi, Chrome OS) ME2 MichaelElectronics2  Celeron  Black Integrated   64 GB Chromebook Plus V2 Chrome OS  4 GB 12.2 Inches Memory Card Slot",447.00,
5482b29ee9fa,"ROW=289 | NAME=ACEMAGIC Gaming PC Laptop, Ryzen 7 5700U, Up to 4.3 GHz, Backlit Keyboard, 16.1 Inch Full HD Laptop, RAM 16 GB NVME SSD 512 GB, Radeon RX Vega 8 Graphics, WiFi 6, HDMI, Grey, 53 W Battery ACEMAGIC  AMD Ryzen 7  grey Dedicated   512 GB AX16PRO DOS  16 GB 16.1 Inches Tastatur mit Hintergrundbeleuchtung | PRICE=893.96 | RAM=16GB | SCREEN_SIZE=16.1 inch | CPU=AMD Ryzen 7 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",289,"ACEMAGIC Gaming PC Laptop, Ryzen 7 5700U, Up to 4.3 GHz, Backlit Keyboard, 16.1 Inch Full HD Laptop, RAM 16 GB NVME SSD 512 GB, Radeon RX Vega 8 Graphics, WiFi 6, HDMI, Grey, 53 W Battery ACEMAGIC  AMD Ryzen 7  grey Dedicated   512 GB AX16PRO DOS  16 GB 16.1 Inches Tastatur mit Hintergrundbeleuchtung",893.96,
00a164f3465a,"ROW=290 | NAME=Dell Latitude 5400 14"" Core i5 8265U 8GB RAM 500GB SSD Windows 11 Notebook Laptop PC with Charger (Renewed) DELL  Intel Core i5 1.6 GHz    SSD 500 GB DELL5400-I58TH-85006G Windows 11  8 GB 14 Inches | PRICE=415.00 | RAM=8GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",290,"Dell Latitude 5400 14"" Core i5 8265U 8GB RAM 500GB SSD Windows 11 Notebook Laptop PC with Charger (Renewed) DELL  Intel Core i5 1.6 GHz    SSD 500 GB DELL5400-I58TH-85006G Windows 11  8 GB 14 Inches",415.00,
89b01f7be0fc,"ROW=291 | NAME=MSI Modern 14 F13MG-406AU Business & Productivity Laptop, 14"" FHD 60Hz Display, Raptor Lake i3-1315U Processor, DDR4 8GB RAM, 512GB SSD, Windows11 Home, Platinum Gray MSI   3.3 GHz Gray Integrated Intel UHD Graphics   Modern 14 F13MG 14"" FHD Laptop (Raptor Lake i3-1315U) [512GB] Windows 11  8 GB 14 Inches Lightweight, Single backlight Keyboard(White) | PRICE=899.00 | RAM=8GB | SCREEN_SIZE=14 inch | CPU=Intel Core i3 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",291,"MSI Modern 14 F13MG-406AU Business & Productivity Laptop, 14"" FHD 60Hz Display, Raptor Lake i3-1315U Processor, DDR4 8GB RAM, 512GB SSD, Windows11 Home, Platinum Gray MSI   3.3 GHz Gray Integrated Intel UHD Graphics   Modern 14 F13MG 14"" FHD Laptop (Raptor Lake i3-1315U) [512GB] Windows 11  8 GB 14 Inches Lightweight, Single backlight Keyboard(White)",899.00,
7fbbd2a9f0ea,"ROW=292 | NAME=HP Elitebook x360 830 G6 13.3"" Touch Screen Core i5 8th Generation 8265U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with Charger (Renewed) HP  Core i5 1.6 GHz  Integrated  SSD 1 TB HP Elitebook x360 830 G6 Windows 11  32 GB 13.3 Inches | PRICE=615.00 | RAM=32GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",292,"HP Elitebook x360 830 G6 13.3"" Touch Screen Core i5 8th Generation 8265U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with Charger (Renewed) HP  Core i5 1.6 GHz  Integrated  SSD 1 TB HP Elitebook x360 830 G6 Windows 11  32 GB 13.3 Inches",615.00,
3051b29f9904,"ROW=293 | NAME=HP Victus 15.6"" 144Hz FHD (1920x1080) IPS Laptop 2024 New | AMD Ryzen 5 7535HS 6-Core | AMD Radeon RX 6550M Graphics | Backlit Keyboard | Wi-Fi 6 | 8GB DDR5 512GB SSD | Win11 Home HP  Ryzen 5  Mica Silver Dedicated   512 GB 15-FB206KXDW Windows 11 Home  8 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad | PRICE=1895.00 | RAM=8GB | SCREEN_SIZE=15.6 inch | CPU=AMD Ryzen 5 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",293,"HP Victus 15.6"" 144Hz FHD (1920x1080) IPS Laptop 2024 New | AMD Ryzen 5 7535HS 6-Core | AMD Radeon RX 6550M Graphics | Backlit Keyboard | Wi-Fi 6 | 8GB DDR5 512GB SSD | Win11 Home HP  Ryzen 5  Mica Silver Dedicated   512 GB 15-FB206KXDW Windows 11 Home  8 GB 15.6 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Memory Card Slot, Numeric Keypad",1895.00,
b483aa5ee938,ROW=294 | NAME=ASUS Chromebook Plus CX34 Laptop | 14 Inch Full HD 16:9 IPS Display | Intel Core i3-1215U | 8 GB RAM | 128GB UFS | Intel UHD Graphics | ChromeOS | QWERTZ Keyboard | Rocky Grey ASUS  Core i3  Rocky Grey Integrated   128 GB CX3402CBA-PQ0113 Chrome OS  8 GB 14 Inches Lightweight | PRICE=447.00 | RAM=8GB | SCREEN_SIZE=14 inch | CPU=Intel Core i3 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,294,ASUS Chromebook Plus CX34 Laptop | 14 Inch Full HD 16:9 IPS Display | Intel Core i3-1215U | 8 GB RAM | 128GB UFS | Intel UHD Graphics | ChromeOS | QWERTZ Keyboard | Rocky Grey ASUS  Core i3  Rocky Grey Integrated   128 GB CX3402CBA-PQ0113 Chrome OS  8 GB 14 Inches Lightweight,447.00,
f0a03e88be81,"ROW=295 | NAME=N-one Gaming Laptop, 16"" Intel Core i7-13620H 13th Processor 4.9GHz 32GB DDR4 RAM 1TB SSD FHD Display, Windows 11 Numeric Keypad Backlit KB Type-C for Business Student Traditional Laptops PC N-ONE  Core i7   Integrated Intel UHD Graphics for 13th Gen  1 TB Nbook turbo Windows 11 Pro  32 GB 16 Inches Backlit Keyboard | PRICE=1267.99 | RAM=32GB | SCREEN_SIZE=16 inch | CPU=Intel Core i7 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",295,"N-one Gaming Laptop, 16"" Intel Core i7-13620H 13th Processor 4.9GHz 32GB DDR4 RAM 1TB SSD FHD Display, Windows 11 Numeric Keypad Backlit KB Type-C for Business Student Traditional Laptops PC N-ONE  Core i7   Integrated Intel UHD Graphics for 13th Gen  1 TB Nbook turbo Windows 11 Pro  32 GB 16 Inches Backlit Keyboard",1267.99,
964823522fcf,"ROW=296 | NAME=Lenovo ThinkBook 14 2-in-1 G5 14"" WUXGA IPS Touch Ultra 7 255U 32GB 512GB SSD AI Boost WiFi 6E Windows 11 Pro Laptop Lenovo  Intel Core Ultra 7 3.4 GHz  Integrated  SSD  ThinkBook 14 2-in-1 G5 Windows 11 Pro  32 GB 14 Inches | PRICE=1698.00 | RAM=32GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",296,"Lenovo ThinkBook 14 2-in-1 G5 14"" WUXGA IPS Touch Ultra 7 255U 32GB 512GB SSD AI Boost WiFi 6E Windows 11 Pro Laptop Lenovo  Intel Core Ultra 7 3.4 GHz  Integrated  SSD  ThinkBook 14 2-in-1 G5 Windows 11 Pro  32 GB 14 Inches",1698.00,
ac038e22946c,"ROW=297 | NAME=ROG Zephyrus G16 Gaming Laptop. 16"" 2.5K OLED Display. Intel Core U9 Processor 285H 2.9 GHz (up to 5.4 GHz). NVIDIA GeForce RTX 5070 Laptop GPU. LPDDR5X 32GB RAM. 2TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 H ASUS  Intel Core Ultra 9  Eclipse Gray Dedicated   2 TB GU605CP-QR029W Windows 11 Home  32 GB 16 Inches Anti Glare Coating, Backlit Keyboard, Lightweight | PRICE=5299.00 | RAM=32GB | SCREEN_SIZE=16 inch | CPU=Not specified | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",297,"ROG Zephyrus G16 Gaming Laptop. 16"" 2.5K OLED Display. Intel Core U9 Processor 285H 2.9 GHz (up to 5.4 GHz). NVIDIA GeForce RTX 5070 Laptop GPU. LPDDR5X 32GB RAM. 2TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 H ASUS  Intel Core Ultra 9  Eclipse Gray Dedicated   2 TB GU605CP-QR029W Windows 11 Home  32 GB 16 Inches Anti Glare Coating, Backlit Keyboard, Lightweight",5299.00,
73aeda10cad9,"ROW=298 | NAME=ASUS Zenbook A14 Lifestyle Laptop. 14"" OLED Display. Snapdragon X Elite X1E 78 100 Processor (up to 3.4GHz) up to 45TOPS. Qualcomm Adreno GPU. LPDDR5X 32GB RAM. 1TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 Home ASUS  Snapdragon X Elite  Iceland Gray Integrated   1 TB UX3407RA-QD011W Windows 11 Home  32 GB 14 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Lightweight | PRICE=1999.00 | RAM=32GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",298,"ASUS Zenbook A14 Lifestyle Laptop. 14"" OLED Display. Snapdragon X Elite X1E 78 100 Processor (up to 3.4GHz) up to 45TOPS. Qualcomm Adreno GPU. LPDDR5X 32GB RAM. 1TB PCIe 4.0 SSD. Wi-Fi 7. Win 11 Home ASUS  Snapdragon X Elite  Iceland Gray Integrated   1 TB UX3407RA-QD011W Windows 11 Home  32 GB 14 Inches Anti Glare Coating, Backlit Keyboard, HD Audio, Lightweight",1999.00,
82fc83e7fce0,"ROW=299 | NAME=Asus Vivobook 15 D1502YA Business Laptop, 15.6"" 1080p Anti-Glare Display, Ryzen 7 7730U Processor, 16GB RAM 1TB SSD, WiFi 6E, Windows 11 Home ASUS  AMD Ryzen 7 3.4 GHz  Integrated  SSD  Vivobook 15 D1502YA Windows 11 Pro  16 GB 15.6 Inches | PRICE=1049.00 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=AMD Ryzen 7 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",299,"Asus Vivobook 15 D1502YA Business Laptop, 15.6"" 1080p Anti-Glare Display, Ryzen 7 7730U Processor, 16GB RAM 1TB SSD, WiFi 6E, Windows 11 Home ASUS  AMD Ryzen 7 3.4 GHz  Integrated  SSD  Vivobook 15 D1502YA Windows 11 Pro  16 GB 15.6 Inches",1049.00,
0ca0b32b2342,"ROW=300 | NAME=DELL Latitude 5289 2-in-1 i5-7200U 12.5"""" FHD 8GB 256GB WIN11Pro (Renewed), DY869 DELL  Core i5 7200U  Black or Silver Integrated   256 GB Latitude Windows 11 Pro  8 GB 12.5 Inches touchscreen | PRICE=305.00 | RAM=8GB | SCREEN_SIZE=12.5 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",300,"DELL Latitude 5289 2-in-1 i5-7200U 12.5"""" FHD 8GB 256GB WIN11Pro (Renewed), DY869 DELL  Core i5 7200U  Black or Silver Integrated   256 GB Latitude Windows 11 Pro  8 GB 12.5 Inches touchscreen",305.00,
84133e033b30,ROW=301 | NAME=Dell Precision 7550 Mobile Workstation Laptop Intel Xeon W-10855M 2.8GHz Nvidia RTX 3000 6GB 32GB RAM 512GB SSD Win 11 (Renewed) DELL  Xeon 2.8 GHz Gray   SSD 512 GB Dell Precision 7550 Windows 11 6  15.6 Inches | PRICE=899.00 | RAM=6GB | SCREEN_SIZE=15.6 inch | CPU=Not specified | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,301,Dell Precision 7550 Mobile Workstation Laptop Intel Xeon W-10855M 2.8GHz Nvidia RTX 3000 6GB 32GB RAM 512GB SSD Win 11 (Renewed) DELL  Xeon 2.8 GHz Gray   SSD 512 GB Dell Precision 7550 Windows 11 6  15.6 Inches,899.00,
9148e2ab187a,"ROW=302 | NAME=(Renewed) Dell Latitude 5480 14"" Core i5 6th Generation 6300U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with USB-C DELL  Intel Core i5 2.4 GHz  Integrated Intel HD Graphics  1 TB Latitude Windows 11  32 GB 14 Inches | PRICE=490.00 | RAM=32GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",302,"(Renewed) Dell Latitude 5480 14"" Core i5 6th Generation 6300U 32GB RAM 1TB M.2 SSD Windows 11 Slim Laptop PC with USB-C DELL  Intel Core i5 2.4 GHz  Integrated Intel HD Graphics  1 TB Latitude Windows 11  32 GB 14 Inches",490.00,
5f8b626c29b1,"ROW=303 | NAME=Lenovo Yoga Pro 9 14IRP8 Laptop, 14.5"" 3K, 1TB/32GB RAM, Intel Core i7-13705H (2022) Lenovo    Tidal Teal Dedicated NVIDIA GeForce RTX 4050  1 TB Lenovo Yoga Pro 9i Laptop, Intel Core i7-13507H Processor, 32GB RAM, 1TB SSD, 14.5 Inch 3K , Windows 11, Tidal Teal, 83BU0004AU See more Windows 11 Home  32 GB 14.5 Inches Lightweight, Thin | PRICE=2639.00 | RAM=32GB | SCREEN_SIZE=14.5 inch | CPU=Intel Core i7 | CATEGORY=Gaming | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",303,"Lenovo Yoga Pro 9 14IRP8 Laptop, 14.5"" 3K, 1TB/32GB RAM, Intel Core i7-13705H (2022) Lenovo    Tidal Teal Dedicated NVIDIA GeForce RTX 4050  1 TB Lenovo Yoga Pro 9i Laptop, Intel Core i7-13507H Processor, 32GB RAM, 1TB SSD, 14.5 Inch 3K , Windows 11, Tidal Teal, 83BU0004AU See more Windows 11 Home  32 GB 14.5 Inches Lightweight, Thin",2639.00,
2003656c97c8,"ROW=304 | NAME=ASUS 14"" FHD Laptop, Intel Celeron N4500, 4GB Memory on Board, 64GB eMMC, Intel Iris Xe Graphics, Media Card Reader, Quiet Blue, E410KA-CL464 ASUS  Celeron N  Blue Integrated   64 GB ASUS Vivobook Go Windows 11 S  4 GB 14 Inches Lightweight, Memory Card Slot, Numeric Keypad | PRICE=379.40 | RAM=4GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",304,"ASUS 14"" FHD Laptop, Intel Celeron N4500, 4GB Memory on Board, 64GB eMMC, Intel Iris Xe Graphics, Media Card Reader, Quiet Blue, E410KA-CL464 ASUS  Celeron N  Blue Integrated   64 GB ASUS Vivobook Go Windows 11 S  4 GB 14 Inches Lightweight, Memory Card Slot, Numeric Keypad",379.40,
162e548a5fe4,"ROW=305 | NAME=2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 16GB RAM, 256GB SSD) Space Gray (Renewed) Apple  Core i5 1.4 GHz  Integrated  SSD 256 GB MacBook Pro MacOs Sonoma  16 GB 13 | PRICE=749.00 | RAM=16GB | SCREEN_SIZE=Not specified | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",305,"2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 16GB RAM, 256GB SSD) Space Gray (Renewed) Apple  Core i5 1.4 GHz  Integrated  SSD 256 GB MacBook Pro MacOs Sonoma  16 GB 13",749.00,
1f7a9cc6a740,ROW=306 | NAME=Dell Precision 5550 Laptop Intel W-10855M 2.8GHz T2000 32GB RAM 1TB SSD Win 11 (Renewed) DELL  Xeon 2.8 GHz Silver   SSD 1 TB Dell Precision 5550 Windows 11 6  15.6 Inches | PRICE=1029.00 | RAM=32GB | SCREEN_SIZE=15.6 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,306,Dell Precision 5550 Laptop Intel W-10855M 2.8GHz T2000 32GB RAM 1TB SSD Win 11 (Renewed) DELL  Xeon 2.8 GHz Silver   SSD 1 TB Dell Precision 5550 Windows 11 6  15.6 Inches,1029.00,
73318488ade2,"ROW=307 | NAME=Dell Latitude 5310 13"" Intel i5 10310U 16GB RAM 1TB SSD Windows 11 Pro Touch Screen New Battery Installed (Renewed) DELL  Core i5-10310U  Silver Integrated    Dell Latitude 5310     Touch Screen | PRICE=439.00 | RAM=16GB | SCREEN_SIZE=Not specified | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",307,"Dell Latitude 5310 13"" Intel i5 10310U 16GB RAM 1TB SSD Windows 11 Pro Touch Screen New Battery Installed (Renewed) DELL  Core i5-10310U  Silver Integrated    Dell Latitude 5310     Touch Screen",439.00,
5b5661e2e086,"ROW=308 | NAME=Dell Precision 5530 15"" FHD Laptop i9-8950HK (6-Core) 2.9GHz 1TB 32GB RAM Windows 11 (Renewed) DELL  Intel Core i9 2.9 GHz Gray   SSD 1 TB Precision 5530 Windows 11 1  15.6 Inches | PRICE=899.00 | RAM=32GB | SCREEN_SIZE=15.6 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",308,"Dell Precision 5530 15"" FHD Laptop i9-8950HK (6-Core) 2.9GHz 1TB 32GB RAM Windows 11 (Renewed) DELL  Intel Core i9 2.9 GHz Gray   SSD 1 TB Precision 5530 Windows 11 1  15.6 Inches",899.00,
1e0f7eaaaf20,"ROW=309 | NAME=Acer Swift Go 14 AI SFG14-01 Snapdragon X 16Gb RAM 512GB 14.5"" WUXGA IPS 120Hz (Renewed) acer  Snapdragon 3.4 GHz Silver   SSD 512 GB  Windows 11 8  14.5 Inches | PRICE=759.00 | RAM=16GB | SCREEN_SIZE=14.5 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",309,"Acer Swift Go 14 AI SFG14-01 Snapdragon X 16Gb RAM 512GB 14.5"" WUXGA IPS 120Hz (Renewed) acer  Snapdragon 3.4 GHz Silver   SSD 512 GB  Windows 11 8  14.5 Inches",759.00,
5d3c636f535a,"ROW=310 | NAME=HP 250 G9 Laptop Notebook, 15.6 inch HD Display, Intel Celeron N4500 CPU, 16 GB RAM DDR4, 512 GB SSD NVMe, Windows 11 Pro, Ready to Use HP  Celeron  schwarz Integrated   512 GB 250 G9 Windows 11 Pro  16 GB 15.6 Inches Numerisches Tastenfeld | PRICE=633.68 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",310,"HP 250 G9 Laptop Notebook, 15.6 inch HD Display, Intel Celeron N4500 CPU, 16 GB RAM DDR4, 512 GB SSD NVMe, Windows 11 Pro, Ready to Use HP  Celeron  schwarz Integrated   512 GB 250 G9 Windows 11 Pro  16 GB 15.6 Inches Numerisches Tastenfeld",633.68,
f5ddc628a99c,"ROW=311 | NAME=Lenovo ThinkPad T490 14.0"" FHD (1920 x 1080) 250 nits IPS Anti-Reflets Processor Intel Core i5-8265U, RAM 8GB, SSD PCIe-NVMe 256GB, Windows 11 (Refurbished) Lenovo           1  14 Inches | PRICE=329.00 | RAM=8GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",311,"Lenovo ThinkPad T490 14.0"" FHD (1920 x 1080) 250 nits IPS Anti-Reflets Processor Intel Core i5-8265U, RAM 8GB, SSD PCIe-NVMe 256GB, Windows 11 (Refurbished) Lenovo           1  14 Inches",329.00,
fc3f6a1ad1a0,"ROW=312 | NAME=EYY 2 in 1 Laptop Computer, 15.6"" 16GB DDR4 512GB SSD Touchscreen Notebook, AMD Ryzen R3 3200U(Up to 3.5 GHz), Radeon Vega 3, 1920x1080 FHD Display, Windows 11 Pro, Wifi, BT5.1 RJ45, Blacklit Keyboard EYY  Ryzen 3 3200U  Gray Integrated   512 GB Yoga 3200U Windows 11 Pro  16 GB 15.6 Inches Backlit Keyboard | PRICE=599.00 | RAM=16GB | SCREEN_SIZE=15.6 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",312,"EYY 2 in 1 Laptop Computer, 15.6"" 16GB DDR4 512GB SSD Touchscreen Notebook, AMD Ryzen R3 3200U(Up to 3.5 GHz), Radeon Vega 3, 1920x1080 FHD Display, Windows 11 Pro, Wifi, BT5.1 RJ45, Blacklit Keyboard EYY  Ryzen 3 3200U  Gray Integrated   512 GB Yoga 3200U Windows 11 Pro  16 GB 15.6 Inches Backlit Keyboard",599.00,
104635d250e0,ROW=313 | NAME=Dell Latitude 7400 Touch Laptop i5-8365U Win11 16GB RAM 256GB SSD (Renewed) DELL  Core i5 Family 1.6 GHz Black Integrated   256 GB Dell Latitude 7400 Windows 11  16 GB 14 Inches | PRICE=305.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,313,Dell Latitude 7400 Touch Laptop i5-8365U Win11 16GB RAM 256GB SSD (Renewed) DELL  Core i5 Family 1.6 GHz Black Integrated   256 GB Dell Latitude 7400 Windows 11  16 GB 14 Inches,305.00,
2bf5ea9a29a2,"ROW=314 | NAME=2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 8GB RAM, 256GB Silver (Renewed) Apple  Core i5 1.4 GHz  Integrated  SSD 256 GB MacBook Pro MacOs Sonoma  8 GB 13 | PRICE=749.00 | RAM=8GB | SCREEN_SIZE=Not specified | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",314,"2020 MacBook Pro with 1.4GHz Intel Core i5 (13-inch, 8GB RAM, 256GB Silver (Renewed) Apple  Core i5 1.4 GHz  Integrated  SSD 256 GB MacBook Pro MacOs Sonoma  8 GB 13",749.00,
4c66299544b8,"ROW=315 | NAME=Apple MQD32 MacBook Air 13.3 Intel Core i5, 8GB, 128GB, macOS Sierra Laptop MQD32LL/A (FBA-MACBOOKAIR2017i5128Gb-R) (Renewed) Apple  Core i5   Integrated Intel HD Graphics 6000  128 GB MacBook Air macOS 10.12 Sierra  8 GB 13.3 Inches glossy_display | PRICE=549.00 | RAM=8GB | SCREEN_SIZE=13.3 inch | CPU=Intel Core i5 | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",315,"Apple MQD32 MacBook Air 13.3 Intel Core i5, 8GB, 128GB, macOS Sierra Laptop MQD32LL/A (FBA-MACBOOKAIR2017i5128Gb-R) (Renewed) Apple  Core i5   Integrated Intel HD Graphics 6000  128 GB MacBook Air macOS 10.12 Sierra  8 GB 13.3 Inches glossy_display",549.00,
1d1e9ffed305,ROW=316 | NAME=Dell Inspiron 14 Laptop – Qualcomm Snapdragon X X1-26-100 – 16 GB RAM – 512 GB PCIe NVMe SSD – 14 inch FHD+ – Windows 11 Home DELL  Others 1.7 GHz  Dedicated Qualcomm Adreno Graphics  512 GB Dell Inspiron 14 5441 Laptop Windows 11 Home  16 GB 14 Inches | PRICE=1499.00 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=,316,Dell Inspiron 14 Laptop – Qualcomm Snapdragon X X1-26-100 – 16 GB RAM – 512 GB PCIe NVMe SSD – 14 inch FHD+ – Windows 11 Home DELL  Others 1.7 GHz  Dedicated Qualcomm Adreno Graphics  512 GB Dell Inspiron 14 5441 Laptop Windows 11 Home  16 GB 14 Inches,1499.00,
abdf4408262d,"ROW=317 | NAME=HP Essential Laptop, 14"" HD Display, Intel Celeron N4120, 16GB RAM, 64GB eMMC, Webcam, HDMI, Wi-Fi, RJ-45, 1 Year Office 365, Windows 11 Home, Rose Gold HP  Celeron N  Rose Gold Integrated   64 GB TPN-Q221_56Z**AV Windows 11 Home  16 GB 14 Inches HD Audio | PRICE=614.19 | RAM=16GB | SCREEN_SIZE=14 inch | CPU=Not specified | CATEGORY=Standard | RATING= | RATINGS_COUNT= | DIMENSIONS= | RANK= | NET_QTY= | GENERIC=",317,"HP Essential Laptop, 14"" HD Display, Intel Celeron N4120, 16GB RAM, 64GB eMMC, Webcam, HDMI, Wi-Fi, RJ-45, 1 Year Office 365, Windows 11 Home, Rose Gold HP  Celeron N  Rose Gold Integrated   64 GB TPN-Q221_56Z**AV Windows 11 Home  16 GB 14 Inches HD Audio",614.19,
